,0,1,2
0,0.3377744736729626,0.3296742318668904,0.33255129446014714
1,0.32936235006905173,0.32343189818331947,0.34720575174762874
2,0.33373542921012833,0.3374850946467789,0.3287794761430928
3,0.3300340034009154,0.3288447436734457,0.34112125292563883
4,0.3272987809633303,0.3338213737642911,0.33887984527237847
5,0.3366243644486975,0.331848580498847,0.3315270550524555
6,0.33403838162382354,0.3310691106072553,0.3348925077689212
7,0.3199365736045879,0.3481284318278963,0.3319349945675159
8,0.3371810661084381,0.3295236946801763,0.3332952392113856
9,0.3318336982382232,0.32639804410340345,0.3417682576583735
10,0.32351835372247684,0.3377158087533616,0.33876583752416156
11,0.32777876776213166,0.3323764788261041,0.3398447534117642
12,0.32418190093515764,0.3359805521601224,0.3398375469047199
13,0.3420698885004029,0.32135740178057204,0.3365727097190251
14,0.3274174089881972,0.3306232629196444,0.34195932809215834
15,0.3388539670446586,0.3265712357895833,0.33457479716575805
16,0.3324564568870935,0.32951492949790046,0.3380286136150061
17,0.3292246990417251,0.3362983299515095,0.3344769710067655
18,0.3297774698754655,0.3325461099139398,0.3376764202105947
19,0.3386699324846355,0.3314028795924137,0.3299271879229508
20,0.34055666158574005,0.32654140581330715,0.33290193260095285
21,0.3298124403469794,0.3359123236688259,0.3342752359841947
22,0.3365723908882887,0.3320555090181305,0.33137210009358076
23,0.3292875173681413,0.3350536434294592,0.3356588392023996
24,0.3344862875344088,0.331526542827371,0.3339871696382202
25,0.3368660276833846,0.3281089742096076,0.33502499810700775
26,0.3208909726369093,0.3293536710749004,0.3497553562881903
27,0.3299875372096083,0.33117805966007857,0.33883440313031316
28,0.3217350113071796,0.32783706525621903,0.3504279234366013
29,0.32154238253083106,0.32870461660546124,0.3497530008637077
30,0.3254626362137578,0.33644374351222817,0.3380936202740141
31,0.32614450717456145,0.33270866628688806,0.34114682653855044
32,0.3272566082961878,0.334314479585365,0.33842891211844717
33,0.32763195514630183,0.3333213584554874,0.3390466863982108
34,0.3403528042080103,0.3353012469370408,0.324345948854949
35,0.3218462363777326,0.3351074209399366,0.3430463426823308
36,0.3263924257729956,0.33729356911401126,0.33631400511299325
37,0.3255831706358538,0.3400022320204814,0.3344145973436648
38,0.326631422088691,0.3342196587086555,0.3391489192026535
39,0.3269604358786882,0.3340983374110286,0.33894122671028304
40,0.3277606969995237,0.3313090978361076,0.3409302051643686
41,0.32249021601784184,0.33877848996022786,0.33873129402193025
42,0.3245177640540705,0.3355217256317441,0.3399605103141855
43,0.3339050445072305,0.32757252737065173,0.3385224281221177
44,0.33698213475304284,0.32127389977201454,0.3417439654749426
45,0.3339544635202277,0.32562653402208525,0.3404190024576871
46,0.33318515273238614,0.32532669333558956,0.34148815393202425
47,0.33656512864333155,0.3255518224009559,0.33788304895571253
48,0.33826632223833236,0.3275721566936779,0.3341615210679898
49,0.33993043658095506,0.32232768372753745,0.33774187969150743
50,0.3331363708911907,0.3262779003361181,0.3405857287726911
51,0.33645897222935583,0.31919812965720135,0.3443428981134428
52,0.32913978717356923,0.3285164035262695,0.3423438093001612
53,0.33054646634099416,0.3265117964896414,0.34294173716936455
54,0.33237161238685814,0.32406959802496843,0.3435587895881735
55,0.3374340091194553,0.32291846111480643,0.3396475297657382
56,0.3454160514708,0.3281193664880238,0.3264645820411762
57,0.3419814862032739,0.32622352253714987,0.33179499125957623
58,0.334119802425505,0.32441956922093923,0.34146062835355584
59,0.33316939737360407,0.3283312930861517,0.33849930954024415
60,0.3331624259882571,0.33426198403498764,0.3325755899767552
61,0.326093935234826,0.33624988772374953,0.3376561770414245
62,0.32494536637760457,0.33275716171698455,0.3422974719054107
63,0.3282481899294805,0.33371286701395103,0.33803894305656856
64,0.32780601773105933,0.33366379682284725,0.3385301854460934
65,0.33187604189291975,0.3384808686844886,0.3296430894225915
66,0.33418332256376587,0.3329423262559077,0.3328743511803264
67,0.3395554718837378,0.3281254973769328,0.3323190307393294
68,0.341851481683092,0.3310460461950726,0.32710247212183546
69,0.3435959588907989,0.32846065717773604,0.32794338393146505
70,0.3308514413451861,0.32707329419330566,0.34207526446150827
71,0.3521908522501249,0.31994731636144735,0.3278618313884277
72,0.3508945819762766,0.3242805648118574,0.32482485321186594
73,0.3400736488707577,0.33535627966693715,0.32457007146230515
74,0.33743790042225796,0.3374567107438427,0.3251053888338994
75,0.33829170695056093,0.3393265211701747,0.32238177187926437
76,0.3409977270395083,0.3323350589442743,0.32666721401621734
77,0.3361507465730344,0.33957863021385026,0.3242706232131153
78,0.34245871555700685,0.33631751717099756,0.32122376727199575
79,0.33743315793726963,0.33404632340322404,0.3285205186595063
80,0.32871820094142135,0.3319026169184553,0.3393791821401233
81,0.330105584073545,0.33766202827597397,0.3322323876504809
82,0.32459348150689865,0.34007470337707296,0.3353318151160285
83,0.3338128524195108,0.343060287146335,0.3231268604341543
84,0.33646180525898295,0.3323800731208574,0.3311581216201596
85,0.32685128566373717,0.3359407038179518,0.33720801051831106
86,0.31954300929195756,0.347996832271688,0.3324601584363544
87,0.3345510371729501,0.34245377333577026,0.3229951894912796
