,0,1,2
56,0.03063497056254377,0.28995813844234714,0.0
57,0.034064568314658455,0.3072276683870142,0.0
58,0.03443066648219451,0.27253584036570205,0.018693477002081266
59,0.06952088001133505,0.24634390767075487,0.0
60,0.08595969815736591,0.2345922492874769,0.0
61,0.14043831231131593,0.097016590248729,0.0
62,0.12860922445311618,0.09827715912808169,0.0
63,0.1382692606870931,0.09664976368609055,0.0
64,0.1504041120316225,0.08942296781239939,0.0
65,0.14467341940484071,0.04257250523040603,0.0
66,0.1659431091563974,0.0005183034815079295,0.0
67,0.16729312396677706,0.00045126858463341796,0.0
68,0.1744591728914808,0.0016731168086975916,0.0
69,0.16206312196306008,0.048636791893368767,0.0
70,0.006990655748654786,0.04601666304837045,0.12067154267712038
71,0.02570007254455141,0.1082372294396225,0.061176188284750854
72,0.059895265813261746,0.22369570088218135,0.006440611216118479
73,0.06714878206785939,0.2161707752981513,0.044134010554028616
74,0.0604710998071015,0.21692874225653827,0.031252272601715606
75,0.06659234145039623,0.16867805815023781,0.04089792754407513
76,0.049707826850580665,0.2564557877868892,0.004788977594203407
77,0.04152696097911117,0.0,0.22739899777194006
78,0.061949333764284076,0.20787325112359578,0.06601116934724954
79,0.06629718203759785,0.20706004490345947,0.0764694745877761
80,0.11252225805848047,0.1572987652036249,0.0
81,0.08454885079137323,0.1363922815324139,0.052134148252384584
82,0.06898921425736672,0.11113622123691279,0.09298949094269224
83,0.060633301676566435,0.17847697910712568,0.045961104680848026
84,0.06015884755476332,0.20141907196934308,0.05960631398268412
85,0.05817064619517995,0.13619023983730152,0.17687538583474663
86,0.09982332599383807,0.0,0.29499980148973937
87,0.07399954523422797,0.0,0.3109282131430989
88,0.06691172126327398,0.0,0.37529957016475946
89,0.05261692442866106,0.0,0.39106070144186633
90,0.049599973841724855,0.0,0.39502185158717207
91,0.060656412809494444,0.0,0.38167154814068877
92,0.07278532076972519,0.0,0.3688586908467867
93,0.05071989627232341,0.0,0.3564744657157635
94,0.03951252714163926,0.0,0.38345161034190917
95,0.04977199807593862,0.0,0.4124043169093886
96,0.06006200412972035,0.0,0.38348840203049883
97,0.006786064407161169,4.919561873996412e-07,0.14421275572030948
98,0.07756777314667915,0.0,0.3482264788733382
99,0.08993170760096136,0.0,0.33247623600888204
100,0.09569845441857866,0.0,0.31695373704422825
101,0.11375101064840061,0.0,0.31829862902796635
102,0.11431148006886845,0.0,0.32258902253519667
103,0.10367678609939313,0.0,0.33280925332827027
104,0.12034932431987325,0.0,0.2684337668564964
105,0.11970914564552305,0.0,0.2684555977496984
106,0.13939939892418624,0.0,0.24776139778315814
107,0.1403387390965893,0.0,0.2711651174981793
108,0.13585221724781074,0.0,0.2910837306333027
109,0.15144795980128187,0.0,0.25482655051038583
110,0.13347281746149023,0.0,0.2544119632554551
111,0.20476404442037072,0.0,0.0
112,0.13361693791801374,0.0,0.24792423081664997
113,0.13630894373513688,0.0,0.2391117966412409
114,0.14802111404453755,0.0,0.23774264264161976
115,0.1547890593704675,0.0,0.20524034805432018
116,0.16952651113639017,0.0,0.208904860327548
117,0.1874497423609451,0.0,0.17665588707808813
118,0.19866993486481274,0.0,0.1541982348349095
119,0.25799930006750366,0.0,0.0819532777415373
120,0.27963033541306254,0.0,0.0433166073944455
121,0.2884283337596303,0.0,0.030408820576810415
122,0.28144641893703526,0.0,0.033393924464168716
123,0.2876425757090884,0.0,0.023574583262759446
124,0.2927936976553927,0.0,0.02811170608197249
125,0.3144595630118046,0.0,0.000736785163809671
126,0.32095468816654155,0.0,0.0012741126589370232
127,0.3133432185263621,0.0,0.0011434964684521433
128,0.3098172845546901,0.0,0.0032913668405044226
129,0.3085828631971962,0.0,0.0
130,0.30380477820805296,0.0,0.0
131,0.3036990527874211,0.0,0.0
132,0.29795976796874707,0.0,0.0
133,0.30723210435447296,0.0,0.0
134,0.11597195391399227,0.0,0.0
135,0.28301187170373304,0.0,0.0
136,0.284757645570375,0.0,0.0
137,0.2780589857164585,0.0,0.0
138,0.2831749606965233,0.0,0.0
139,0.28577449338924377,0.0,0.0
140,0.2846129522550629,0.0,0.0
141,0.28308821439827286,0.0,0.0
142,0.2923355726305824,0.0,0.0
143,0.2899522724409929,0.0,0.0
144,0.29311755092934,0.0,0.0
145,0.29077069311400777,0.0,0.0
146,0.2963291876773431,0.0,0.0
147,0.3018753546146621,0.0,0.0
148,0.29334926085513835,0.0,0.0
149,0.29325935537858294,0.0,0.0
150,0.30131371880535684,0.0,0.0
151,0.3033898698827079,0.0,0.0
152,0.290003938870574,0.0,0.0
153,0.2783842641607583,0.0,0.0
154,0.2677181293156837,0.0,0.0
155,0.28231186505540884,0.0,0.0
156,0.28558081109682387,0.0,0.0
157,0.276092640238047,0.0,0.0
158,0.2668818932209051,0.0,0.0
